1A Consonant Inventories,2A Vowel Quality Inventories,3A Consonant-Vowel Ratio,4A Voicing in Plosives and Fricatives,5A Voicing and Gaps in Plosive Systems,6A Uvular Consonants,7A Glottalized Consonants,8A Lateral Consonants,9A The Velar Nasal,10A Vowel Nasalization,11A Front Rounded Vowels,12A Syllable Structure,13A Tone,14A Fixed Stress Locations,15A Weight-Sensitive Stress,16A Weight Factors in Weight-Sensitive Stress Systems,17A Rhythm Types,18A Absence of Common Consonants,19A Presence of Uncommon Consonants,20A Fusion of Selected Inflectional Formatives,21A Exponence of Selected Inflectional Formatives,22A Inflectional Synthesis of the Verb,23A Locus of Marking in the Clause,24A Locus of Marking in Possessive Noun Phrases,25A Locus of Marking: Whole-language Typology,26A Prefixing vs. Suffixing in Inflectional Morphology,27A Reduplication,28A Case Syncretism,29A Syncretism in Verbal Person/Number Marking,30A Number of Genders,31A Sex-based and Non-sex-based Gender Systems,32A Systems of Gender Assignment,33A Coding of Nominal Plurality,34A Occurrence of Nominal Plurality,35A Plurality in Independent Personal Pronouns,36A The Associative Plural,37A Definite Articles,38A Indefinite Articles,39A Inclusive/Exclusive Distinction in Independent Pronouns,40A Inclusive/Exclusive Distinction in Verbal Inflection,41A Distance Contrasts in Demonstratives,42A Pronominal and Adnominal Demonstratives,43A Third Person Pronouns and Demonstratives,44A Gender Distinctions in Independent Personal Pronouns,45A Politeness Distinctions in Pronouns,46A Indefinite Pronouns,47A Intensifiers and Reflexive Pronouns,48A Person Marking on Adpositions,49A Number of Cases,50A Asymmetrical Case-Marking,51A Position of Case Affixes,52A Comitatives and Instrumentals,53A Ordinal Numerals,54A Distributive Numerals,55A Numeral Classifiers,56A Conjunctions and Universal Quantifiers,57A Position of Pronominal Possessive Affixes,58A Obligatory Possessive Inflection,59A Possessive Classification,"""60A Genitives"," Adjectives and Relative Clauses""",61A Adjectives without Nouns,62A Action Nominal Constructions,63A Noun Phrase Conjunction,64A Nominal and Verbal Conjunction,65A Perfective/Imperfective Aspect,66A The Past Tense,67A The Future Tense,68A The Perfect,69A Position of Tense-Aspect Affixes,70A The Morphological Imperative,71A The Prohibitive,72A Imperative-Hortative Systems,73A The Optative,74A Situational Possibility,75A Epistemic Possibility,76A Overlap between Situational and Epistemic Modal Marking,77A Semantic Distinctions of Evidentiality,78A Coding of Evidentiality,79A Suppletion According to Tense and Aspect,80A Verbal Number and Suppletion,"""81A Order of Subject"," Object and Verb""",82A Order of Subject and Verb,83A Order of Object and Verb,"""84A Order of Object", Oblique," and Verb""",85A Order of Adposition and Noun Phrase,86A Order of Genitive and Noun,87A Order of Adjective and Noun,88A Order of Demonstrative and Noun,89A Order of Numeral and Noun,90A Order of Relative Clause and Noun,91A Order of Degree Word and Adjective,92A Position of Polar Question Particles,93A Position of Interrogative Phrases in Content Questions,94A Order of Adverbial Subordinator and Clause,95A Relationship between the Order of Object and Verb and the Order of Adposition and Noun Phrase,96A Relationship between the Order of Object and Verb and the Order of Relative Clause and Noun,97A Relationship between the Order of Object and Verb and the Order of Adjective and Noun,98A Alignment of Case Marking of Full Noun Phrases,99A Alignment of Case Marking of Pronouns,100A Alignment of Verbal Person Marking,101A Expression of Pronominal Subjects,102A Verbal Person Marking,103A Third Person Zero of Verbal Person Marking,104A Order of Person Markers on the Verb,105A Ditransitive Constructions: The Verb 'Give',106A Reciprocal Constructions,107A Passive Constructions,108A Antipassive Constructions,109A Applicative Constructions,110A Periphrastic Causative Constructions,111A Nonperiphrastic Causative Constructions,112A Negative Morphemes,113A Symmetric and Asymmetric Standard Negation,114A Subtypes of Asymmetric Standard Negation,115A Negative Indefinite Pronouns and Predicate Negation,116A Polar Questions,117A Predicative Possession,118A Predicative Adjectives,119A Nominal and Locational Predication,120A Zero Copula for Predicate Nominals,121A Comparative Constructions,122A Relativization on Subjects,123A Relativization on Obliques,124A 'Want' Complement Subjects,125A Purpose Clauses,126A 'When' Clauses,127A Reason Clauses,128A Utterance Complement Clauses,129A Hand and Arm,130A Finger and Hand,131A Numeral Bases,132A Number of Non-Derived Basic Colour Categories,133A Number of Basic Colour Categories,134A Green and Blue,135A Red and Yellow,136A M-T Pronouns,137A N-M Pronouns,138A Tea,139A Irregular Negatives in Sign Languages,140A Question Particles in Sign Languages,141A Writing Systems,142A Para-Linguistic Usages of Clicks,143F Postverbal Negative Morphemes,90B Prenominal relative clauses,144Y The Position of Negative Morphemes in Object-Initial Languages,90C Postnominal relative clauses,144P NegSOV Order,144J SVNegO Order,144N Obligatory Double Negation in SOV languages,144S SOVNeg Order,144X Verb-Initial with Clause-Final Negative,"""144A Position of Negative Word With Respect to Subject", Object," and Verb""",90G Double-headed relative clauses,90E Correlative relative clauses,144V Verb-Initial with Preverbal Negative,144I SNegVO Order,144R SONegV Order,143B Obligatory Double Negation,144M Multiple Negative Constructions in SOV Languages,144U Double negation in verb-initial languages,144G Optional Double Negation in SVO languages,144K SVONeg Order,144B Position of negative words relative to beginning and end of clause and with respect to adjacency to verb,144F Obligatory Double Negation in SVO languages,90D Internally-headed relative clauses,144E Multiple Negative Constructions in SVO Languages,144D The Position of Negative Morphemes in SVO Languages,"""81B Languages with two Dominant Orders of Subject", Object," and Verb""",143E Preverbal Negative Morphemes,143C Optional Double Negation,90F Adjoined relative clauses,143A Order of Negative Morpheme and Verb,144W Verb-Initial with Negative that is Immediately Postverbal or between Subject and Object,144O Optional Double Negation in SOV languages,144Q SNegOV Order,144L The Position of Negative Morphemes in SOV Languages,144H NegSVO Order,144C Languages with different word order in negative clauses,144T The Position of Negative Morphemes in Verb-Initial Languages,143G Minor morphological means of signaling negation,143D Optional Triple Negation,39B Inclusive/Exclusive Forms in Pama-Nyungan,137B M in Second Person Singular,136B M in First Person Singular,109B Other Roles of Applied Objects,10B Nasal Vowels in West Africa,25B Zero Marking of A and P Arguments,21B Exponence of Tense-Aspect-Mood Inflection,108B Productivity of the Antipassive Construction,130B Cultural Categories of Languages with Identity of 'Finger' and 'Hand',58B Number of Possessive Nouns,79B Suppletion in Imperatives and Hortatives
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1 No inclusive/exclusive opposition,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,2 Strongly suffixing,,,,,,,2 Plural suffix,,,,"""4 No definite"," but indefinite article""",1 Indefinite word distinct from 'one',,,2 Two-way contrast,3 Different inflection,,6 No gender distinctions,,,,2 No person marking,,,1 Case suffixes,,,,,,4 No possessive affixes,,,,,,,,,,,,2 Tense-aspect suffixes,,,,,,,,,,,,,1 SV,1 OV,,1 Postpositions,1 Genitive-Noun,1 Adjective-Noun,1 Demonstrative-Noun,1 Numeral-Noun,7 Mixed,1 Degree word-Adjective,1 Initial,2 Not initial interrogative phrase,5 Mixed,1 OV and Postpositions,5 Other,1 OV and AdjN,,,2 Accusative,1 Obligatory pronouns in subject position,2 Only the A argument,4 Zero in all 3sg forms,1 A and P do not or do not both occur on the verb,1 Indirect-object construction,,2 Absent,,,,,1 Negative affix,,,,1 Question particle,,,,,,,,,,,,,,,,,,,,,,,,,,,4 None,3 RelN or internally-headed,,,,,,,,20 MorphNeg,,,,,,,,,,,,,2 Internally-headed or RelN,,,,2 [Neg-V],,,3 [Neg-V],,,,20 SV&OV&[Neg-V],,,,4 None,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2 Two,2 Sex-based,3 Semantic and formal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1 Small,1 Small (2-4),3 Average,1 No voicing contrast,1 Other,1 None,1 No glottalized consonants,"""2 /l/"," no obstruent laterals""",,,1 None,2 Moderately complex,1 No tones,,,,,3 No fricatives,1 None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2 Different,1 Identical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1 Hunter-gatherers,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,4 No marking,2 Dependent marking,5 Inconsistent or other,,,,,,,,,,,,,,,,,,,,,,,,,,6 Postpositional clitics,,,,,,,2 Absent,1 No possessive classification,,,,,,,,,,2 Tense-aspect suffixes,,,,,,,,,,,,1 SOV,1 SV,1 OV,3 XOV,1 Postpositions,,,,,,,,,,1 OV and Postpositions,,,,,,,,,,1 Indirect-object construction,,,,,,,2 Negative particle,,,,,,,,,,,,,,,,,,,,5 5,2 4.5-5.5,2 Green/blue,1 Red vs. yellow,,,,,,,,1 VNeg,,,,4 No NegSOV,,,1 Word&NoDoubleNeg,,8 SOVNeg,,,,,8 No SONegV,,,,,,4 Immed postverbal,,,,,,4 None,,,2 VNeg,,,4 No SNegOV,4 SOVNeg,,,,4 None,,,,,,,1 Zero-marking,,,,1 None reported,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1 Identical,2 Different,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1 Small,2 Average (5-6),2 Moderately low,1 No voicing contrast,1 Other,1 None,1 No glottalized consonants,"""2 /l/"," no obstruent laterals""",,,1 None,2 Moderately complex,2 Simple tone system,,,,,3 No fricatives,1 None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2 Different,2 Different,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3 Average,1 Small (2-4),5 High,2 In plosives alone,4 Missing /g/,1 None,2 Ejectives only,1 No laterals,,,1 None,2 Moderately complex,2 Simple tone system,,,,,1 All present,1 None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3 Average,1 Small (2-4),4 Moderately high,1 No voicing contrast,1 Other,4 Uvular stops and continuants,1 No glottalized consonants,"""2 /l/"," no obstruent laterals""",2 No initial velar nasal,2 Contrast absent,1 None,3 Complex,1 No tones,2 Initial,8 Fixed stress (no weight-sensitivity),7 Combined,1 Trochaic,1 All present,1 None,1 Exclusively concatenative,1 Monoexponential case,,,,,4 Equal prefixing and suffixing,1 Productive full and partial reduplication,4 No syncretism,3 Not syncretic,1 None,1 No gender,1 No gender,2 Plural suffix,,6 Person-number stem + nominal plural affix,,,,3 No inclusive/exclusive,3 No inclusive/exclusive,,,,6 No gender distinctions,,1 Interrogative-based,,2 No person marking,5 5 cases,2 Symmetrical,1 Case suffixes,,"""5 First/one-th", two-th," three-th""",2 Marked by reduplication,,,1 Possessive prefixes,,,,,,,1 Identity,,,,,2 Tense-aspect suffixes,1 Second singular and second plural,3 Special imperative + normal negative,4 Neither type of system,2 Inflectional optative absent,,3 Other,,2 Indirect only,2 Verbal affix or clitic,4 None,"""3 Singular-plural pairs"," suppletion""",1 SOV,1 SV,1 OV,,1 Postpositions,1 Genitive-Noun,1 Adjective-Noun,,,1 Noun-Relative clause,,6 No question particle,2 Not initial interrogative phrase,,1 OV and Postpositions,2 OV and NRel,1 OV and AdjN,2 Nominative - accusative (standard),2 Nominative - accusative (standard),2 Accusative,2 Subject affixes on verb,5 Both the A and P arguments,4 Zero in all 3sg forms,3 P precedes A,,4 Identical to reflexive,2 Absent,1 Implicit patient,3 Benefactive and other; both bases,,2 Morphological but no compound,2 Negative particle,,,,6 Interrogative intonation only,,3 Mixed,1 Different,1 Impossible,,2 Non-reduction,,,3 Deranked,1 Balanced,2 Balanced/deranked,3 Deranked,1 Identical,1 Identical,1 Decimal,,,2 Green/blue,1 Red vs. yellow,,,,,,,,4 None,,,1 Noun-Relative clause (NRel) dominant,4 No NegSOV,,,11 NoSOVNeg,,7 SONegV,,,,,1 Word&NoDoubleNeg,,,,,,3 Immed preverbal,,,,,,1 NegV,,,1 NegV,,,4 No SNegOV,3 SONegV,,,,4 None,,,,,2 Locative,,,,1 productive,1 Hunter-gatherers,,5 None (= no suppletive imperatives reported in the reference material),,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2 Plural suffix,,,,,,,,,,,,,,,,,,1 Case suffixes,,,,,,2 Possessive suffixes,,,,,,,,,,,,,,,,,,,,,,,,7 No dominant order,1 SV,3 No dominant order,6 No dominant order,1 Postpositions,2 Noun-Genitive,2 Noun-Adjective,5 Demonstrative before and after Noun,2 Noun-Numeral,,3 No dominant order,6 No question particle,2 Not initial interrogative phrase,,5 Other,5 Other,5 Other,,,,2 Subject affixes on verb,,,,,,,,,,,2 Negative particle,,,,6 Interrogative intonation only,,,,,,,,,,,,,2 Different,2 Different,,,,,,,,,,,,,1 VNeg,,,,4 No NegSOV,7 No SVNegO,,1 Word&NoDoubleNeg,,16 More than one position,,,,1 Word&NoDoubleNeg,1 Word&NoDoubleNeg,,13 SONegV/SOVNeg/SNegVO/SVONeg,,,1 NoDoubleNeg,,,,19 SNegVO/SONegV/SVONeg/SOVNeg,13 More than one construction,1 SOV or SVO,1 NegV,,,6 Type 1 / Type 2,,,4 No SNegOV,15 More than one construction,4 No NegSVO,,,4 None,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6 Mixed morphological plural,,,,,,,,,,,,,,,,,,,,"""6 First", two-th," three-th""",,,,,,,,,,,,,,,,,1 Second singular and second plural,,1 Maximal system,2 Inflectional optative absent,,,,,,,,4 VOS,2 VS,2 VO,,2 Prepositions,2 Noun-Genitive,1 Adjective-Noun,1 Demonstrative-Noun,1 Numeral-Noun,1 Noun-Relative clause,,,1 Initial interrogative phrase,,4 VO and Prepositions,4 VO and NRel,3 VO and AdjN,,,,,,,,,,,1 Implicit patient,,,,6 Double negation,,,,,,,,,,,,,,,,,1 Identical,2 Different,,7 6,7 11,1 Green vs. blue,1 Red vs. yellow,,,,,,,,1 VNeg,,,1 Noun-Relative clause (NRel) dominant,,,,,4 No clause-final neg,18 ObligDoubleNeg,,,5 Word&OnlyWithAnotherNeg,,,1 NegVNeg,,2 NegVNegOS,,,,,,,,,1 NegV,,,14 ObligDoubleNeg,2 Word&OnlyWithAnotherNeg,,,,,,22 ObligDoubleNeg,4 None,,,,,,,,,,,,,,,,,,
3 Average,2 Average (5-6),3 Average,2 In plosives alone,2 None missing in /p t k b d g/,1 None,1 No glottalized consonants,"""2 /l/"," no obstruent laterals""",,,1 None,3 Complex,1 No tones,,,,,1 All present,1 None,,,,,,,5 Weakly prefixing,,,,,,,2 Plural suffix,,,,,,,,,,,,,,,,,,1 Case suffixes,,,,,,,,,,,,,,,,,,1 Tense-aspect prefixes,,,,,,,,,,,,7 No dominant order,1 SV,3 No dominant order,6 No dominant order,1 Postpositions,,3 No dominant order,,1 Numeral-Noun,,,,,,5 Other,5 Other,5 Other,,,,,,,,,,,,,,,1 Negative affix,,,,,,,,,,,,,,,,,2 Different,2 Different,,7 6,6 9-10,1 Green vs. blue,1 Red vs. yellow,,,,,,,,4 None,,,,,,,,,,,,,,,,,,,,,,,,,,2 [Neg-V],,,3 [Neg-V],,,,,,,,4 None,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6 No gender distinctions,,,,3 Pronouns only,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1 No grammatical evidentials,1 No grammatical evidentials,,,1 SOV,1 SV,1 OV,,,1 Genitive-Noun,,,,,,6 No question particle,,,,,,,,2 Accusative,,5 Both the A and P arguments,2 No zero realization,,,,2 Absent,,,,,1 Negative affix,3 Both,3 A/Cat,,2 Interrogative verb morphology,,,,,,,,,,,,,,,,6 5.5,2 4.5-5.5,1 Green vs. blue,1 Red vs. yellow,,,,,,,,2 [V-Neg],,,,4 No NegSOV,,,2 Suffix&NoDoubleNeg,,20 MorphNeg,,,,,8 No SONegV,,,,,,,,,,,,4 None,,,4 [V-Neg],,,4 No SNegOV,6 SO[V-Neg],,,,4 None,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1 No fixed stress,1 Left-edge: First or second,7 Combined,1 Trochaic,,,,,,,,,,,,,,,,,,,,,,,,,,,6 No gender distinctions,,,,2 No person marking,,,,,,,1 Absent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2 Accusative,,2 Only the A argument,2 No zero realization,1 A and P do not or do not both occur on the verb,,,2 Absent,,,,,,,,,,,,,,,,,,,,,,2 Different,2 Different,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2 Moderately small,2 Average (5-6),2 Moderately low,2 In plosives alone,2 None missing in /p t k b d g/,1 None,1 No glottalized consonants,1 No laterals,3 No velar nasal,2 Contrast absent,1 None,2 Moderately complex,1 No tones,1 No fixed stress,6 Combined: Right-edge and unbounded,4 Long vowel or coda consonant,,1 All present,1 None,,,,,,,4 Equal prefixing and suffixing,3 No productive reduplication,1 No case marking,2 Syncretic,1 None,1 No gender,1 No gender,2 Plural suffix,,4 Person-number stem,,,,5 Inclusive/exclusive,4 Only inclusive,,,,"""2 3rd person only"," but also non-singular""",,,,4 Pronouns and nouns,1 No morphological case-marking,1 No case-marking,9 No case affixes or adpositional clitics,2 Differentiation,"""4 One-th", two-th," three-th""",,,,1 Possessive prefixes,,,,,3 Ergative-Possessive,2 'And' identical to 'with',,,,,,2 Tense-aspect suffixes,1 Second singular and second plural,,4 Neither type of system,2 Inflectional optative absent,,,,3 Direct and indirect,3 Part of the tense system,1 Tense,1 None,1 SOV,1 SV,1 OV,,1 Postpositions,1 Genitive-Noun,1 Adjective-Noun,1 Demonstrative-Noun,1 Numeral-Noun,,2 Adjective-Degree word,6 No question particle,,2 Final subordinator word,1 OV and Postpositions,,1 OV and AdjN,1 Neutral,1 Neutral,3 Ergative,,5 Both the A and P arguments,2 No zero realization,5 A and P are fused,,,1 Present,,,,2 Morphological but no compound,1 Negative affix,2 Asymmetric,1 A/Fin,,2 Interrogative verb morphology,4 Conjunctional,2 Nonverbal encoding,2 Identical,2 Possible,1 Locational,,,,,,,,1 Identical,2 Different,3 Pure vigesimal,,,,,,,,,,,,2 [V-Neg],,,,4 No NegSOV,,,2 Suffix&NoDoubleNeg,,20 MorphNeg,,,,,8 No SONegV,,,,,,,,,,,,4 None,,,4 [V-Neg],,,4 No SNegOV,6 SO[V-Neg],,,,4 None,,,,,,,,,,,,2 Imperative,,,,,
,,,,,,,,3 No velar nasal,,,,,,,,,,,,,,,,,2 Strongly suffixing,,,,,,,2 Plural suffix,,,,2 Demonstrative word used as definite article,2 Indefinite word same as 'one',,,,,,,,,,,,,1 Case suffixes,,,,,,4 No possessive affixes,,,,,,,,,,,,2 Tense-aspect suffixes,,,,,,,,,,,,1 SOV,1 SV,1 OV,,1 Postpositions,1 Genitive-Noun,2 Noun-Adjective,1 Demonstrative-Noun,2 Noun-Numeral,,3 No dominant order,,,,1 OV and Postpositions,,2 OV and NAdj,,,,,,,,,,,,,,,1 Negative affix,,,,,,,,,,,,,,,,,2 Different,2 Different,,,,,,,,,,,,,2 [V-Neg],,,,4 No NegSOV,,,2 Suffix&NoDoubleNeg,,20 MorphNeg,,,,,8 No SONegV,,,,,,,,,,,,4 None,,,4 [V-Neg],,,4 No SNegOV,6 SO[V-Neg],,,,4 None,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2 Different,2 Different,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,3 No velar nasal,,,,,6 Penultimate,8 Fixed stress (no weight-sensitivity),1 No weight,1 Trochaic,,,,,,,,,,,,,,,,8 Plural clitic,,,,,,,,,,,6 No gender distinctions,,,,2 No person marking,,,6 Postpositional clitics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7 No dominant order,3 No dominant order,3 No dominant order,6 No dominant order,1 Postpositions,1 Genitive-Noun,2 Noun-Adjective,,1 Numeral-Noun,1 Noun-Relative clause,,,,,5 Other,5 Other,5 Other,,,3 Ergative,6 Mixed,3 Only the P argument,2 No zero realization,1 A and P do not or do not both occur on the verb,,,2 Absent,,,,,,,,,,,,,,,,,,,,,,2 Different,2 Different,,5 5,3 6-6.5,2 Green/blue,1 Red vs. yellow,,,,,,,,,,,1 Noun-Relative clause (NRel) dominant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2 Moderately small,1 Small (2-4),4 Moderately high,1 No voicing contrast,1 Other,1 None,1 No glottalized consonants,1 No laterals,,,1 None,2 Moderately complex,1 No tones,,,,,1 All present,1 None,,,,,,,2 Strongly suffixing,1 Productive full and partial reduplication,,,2 Two,2 Sex-based,2 Semantic,2 Plural suffix,,,,5 No definite or indefinite article,5 No definite or indefinite article,,,,,2 Related for all demonstratives,"""2 3rd person only"," but also non-singular""",,,,2 No person marking,,,1 Case suffixes,,,,,,1 Possessive prefixes,1 Exists,1 No possessive classification,,,,,,,,,,2 Tense-aspect suffixes,,,,,,,,1 No grammatical evidentials,1 No grammatical evidentials,,,7 No dominant order,3 No dominant order,2 VO,,5 No adpositions,1 Genitive-Noun,2 Noun-Adjective,,,1 Noun-Relative clause,,,2 Not initial interrogative phrase,,,4 VO and NRel,4 VO and NAdj,,,4 Active,2 Subject affixes on verb,5 Both the A and P arguments,2 No zero realization,2 A precedes P,,,2 Absent,,,,2 Morphological but no compound,2 Negative particle,,,,1 Question particle,,,,,,,,,,,,,2 Different,2 Different,,1 3,1 3-4,3 Black/green/blue,2 Red/yellow,1 No M-T pronouns,"""2 N-M pronouns"," paradigmatic""",,,,,,4 None,,,1 Noun-Relative clause (NRel) dominant,,,,,,,,,,,,,,,,,,,,,,,1 NegV,,,1 NegV,,,,,,,,4 None,,,2 m in second person singular,1 No m in first person singular,,,,,,,1 None reported,,,,,,,
3 Average,1 Small (2-4),4 Moderately high,2 In plosives alone,2 None missing in /p t k b d g/,1 None,1 No glottalized consonants,"""2 /l/"," no obstruent laterals""",,,1 None,,,,,,,1 All present,1 None,,,,,,,2 Strongly suffixing,,,,,,,,,,,,,,,,,,,,,,,,,1 Case suffixes,,,,,,4 No possessive affixes,,,,,,,,,,,,2 Tense-aspect suffixes,1 Second singular and second plural,1 Normal imperative + normal negative,4 Neither type of system,,,,,,,,,1 SOV,1 SV,1 OV,,,1 Genitive-Noun,1 Adjective-Noun,1 Demonstrative-Noun,1 Numeral-Noun,,,,1 Initial interrogative phrase,2 Final subordinator word,,,1 OV and AdjN,,,,,,,,,,,,,,,1 Negative affix,,,,,,,,,,,,,,,,,1 Identical,2 Different,,5 5,2 4.5-5.5,2 Green/blue,1 Red vs. yellow,,,,,,,,2 [V-Neg],,,,4 No NegSOV,,,2 Suffix&NoDoubleNeg,,20 MorphNeg,,,,,8 No SONegV,,,,,,,,,,,,4 None,,,4 [V-Neg],,,4 No SNegOV,6 SO[V-Neg],,,,4 None,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,4 Equal prefixing and suffixing,1 Productive full and partial reduplication,,,,,,,,,,,3 Indefinite affix,,,,,,6 No gender distinctions,,,,1 No adpositions,1 No morphological case-marking,1 No case-marking,9 No case affixes or adpositional clitics,,,,1 Absent,,1 Possessive prefixes,,,,3 Marked by prefix,,,,,,,,2 Tense-aspect suffixes,,,,,,,,,,,,4 VOS,2 VS,2 VO,,2 Prepositions,2 Noun-Genitive,,3 Demonstrative prefix,,,,6 No question particle,,,4 VO and Prepositions,,,,,2 Accusative,2 Subject affixes on verb,5 Both the A and P arguments,2 No zero realization,2 A precedes P,,,2 Absent,,,,,1 Negative affix,1 Symmetric,7 Non-assignable,,2 Interrogative verb morphology,,,,,,,,,,,,,,,,,,,,,,,,,,,4 None,,,,,,,,4 No clause-final neg,20 MorphNeg,,,"""2 Prefix"," no double negation	Prefix&NoDoubleNeg""",,,,,,,,,,,,,,2 [Neg-V],,,3 [Neg-V],6 None,,,,,,9 [Neg-V]OS,4 None,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,2 Strongly suffixing,,,,,,,7 Plural word,,,,5 No definite or indefinite article,5 No definite or indefinite article,,,,,,6 No gender distinctions,,,,3 Pronouns only,,,9 No case affixes or adpositional clitics,,,,,,,,,,,,2 'And' identical to 'with',,1 Grammatical marking,"""3 Present"," 4 or more remoteness distinctions""",1 Inflectional future exists,4 No perfect,2 Tense-aspect suffixes,,,,,,,,2 Indirect only,4 Separate particle,,,7 No dominant order,3 No dominant order,1 OV,,1 Postpositions,1 Genitive-Noun,2 Noun-Adjective,,,,,,1 Initial interrogative phrase,4 Subordinating suffix,1 OV and Postpositions,,2 OV and NAdj,,,2 Accusative,,5 Both the A and P arguments,2 No zero realization,2 A precedes P,,,2 Absent,,,,,1 Negative affix,,,,1 Question particle,,2 Nonverbal encoding,2 Identical,2 Possible,,,,,,,,,,,,3 4,1 3-4,2 Green/blue,2 Red/yellow,,,,,,,,2 [V-Neg],,,,,,,,,,,,,,,,,,,,,,,,,,4 None,,,4 [V-Neg],,,,,,,,4 None,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1 Interrogative-based,,,,,,1 Identity,"""6 First", two-th," three-th""",,,,,,,,,,,2 Differentiation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2 No predicate negation,,,,,,,,,2 Subject is expressed overtly,,,,,1 Identical,2 Different,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
